"","course_id","teacher_id","question_no","no_participants","resp_share","SET_score_avg","percent_failed_cur","academic_degree","seniority","sex"
"1874","ECB5SE01-PDW","50790","905",11,0.0909090909090909,5,0.25,"dr","5","female"
"1875","ECB5SE01-PDW","50790","907",11,0.0909090909090909,5,0.25,"dr","5","female"
"1876","ECB5SE01-PDW","50790","909",11,0.0909090909090909,5,0.25,"dr","5","female"
"1877","ECB5SE02EC-Z19","40651","901",25,0.2,4.6,0.4,"dr","8","male"
"1878","ECB5SE02EC-Z19","40651","902",25,0.2,4.4,0.4,"dr","8","male"
"1879","ECB5SE02EC-Z19","40651","903",25,0.2,4.4,0.4,"dr","8","male"
"1880","ECB5SE02EC-Z19","40651","905",25,0.2,4.4,0.4,"dr","8","male"
"1881","ECB5SE02EC-Z19","40651","906",25,0.2,4.6,0.4,"dr","8","male"
"1882","ECB5SE02EC-Z19","40651","907",25,0.16,4.25,0.4,"dr","8","male"
"1883","ECB5SE02EC-Z19","40651","908",25,0.2,4.2,0.4,"dr","8","male"
"1884","ECB5SE02EC-Z19","40651","909",25,0.2,3.8,0.4,"dr","8","male"
"1885","ECB5SE02EC-Z20-w","43907","901",26,0.115384615384615,4,0.266666666666667,"dr","6","female"
"1886","ECB5SE02EC-Z20-w","43907","902",26,0.115384615384615,4,0.266666666666667,"dr","6","female"
"1887","ECB5SE02EC-Z20-w","43907","903",26,0.0769230769230769,4.5,0.266666666666667,"dr","6","female"
"1888","ECB5SE02EC-Z20-w","43907","904",26,0.115384615384615,4.33333333333333,0.266666666666667,"dr","6","female"
"1889","ECB5SE02EC-Z20-w","43907","905",26,0.0769230769230769,4,0.266666666666667,"dr","6","female"
"1890","ECB5SE02EC-Z20-w","43907","906",26,0.115384615384615,4.33333333333333,0.266666666666667,"dr","6","female"
"1891","ECB5SE02EC-Z20-w","43907","907",26,0.115384615384615,4,0.266666666666667,"dr","6","female"
"1892","ECB5SE03EC-Z20","3541","903",25,0.12,4,0.04,"dr","11","male"
"1893","ECB5SE03EC-Z20","3541","905",25,0.08,3,0.04,"dr","11","male"
"1894","ECB5SE03EC-Z20","3541","906",25,0.08,4,0.04,"dr","11","male"
"1895","ECB5SE03EC-Z20","3541","908",25,0.12,3.66666666666667,0.04,"dr","11","male"
"1896","ECB5SE03EC-Z20","3541","909",25,0.12,3.66666666666667,0.04,"dr","11","male"
"1897","ECB5SE04EC-Z20","3541","901",26,0.0769230769230769,4,0.111111111111111,"dr","11","male"
"1898","ECB5SE04EC-Z20","3541","903",26,0.0769230769230769,3.5,0.111111111111111,"dr","11","male"
"1899","ECB5SE04EC-Z20","3541","904",26,0.0769230769230769,3.5,0.111111111111111,"dr","11","male"
"1900","ECB5SE04EC-Z20","3541","905",26,0.0769230769230769,3,0.111111111111111,"dr","11","male"
"1901","ECB5SE04EC-Z20","3541","907",26,0.0769230769230769,3.5,0.111111111111111,"dr","11","male"
"1902","ECB5SE04EC-Z20","3541","908",26,0.0769230769230769,3.5,0.111111111111111,"dr","11","male"
"1903","ECB5SE04EC-Z20","3541","909",26,0.0769230769230769,3.5,0.111111111111111,"dr","11","male"
"1904","ECB5SE13EC-Z17","38588","901",25,0.12,4.33333333333333,0,"dr","8","male"
"1905","ECB5SE13EC-Z17","38588","904",25,0.12,3.66666666666667,0,"dr","8","male"
"1906","ECB5SE13EC-Z17","38588","905",25,0.12,3.66666666666667,0,"dr","8","male"
"1907","ECB5SE13EC-Z17","38588","906",25,0.12,3,0,"dr","8","male"
"1908","ECB5SE13EC-Z17","38588","907",25,0.12,3.66666666666667,0,"dr","8","male"
"1909","ECB5SE13EC-Z17","38588","909",25,0.08,3,0,"dr","8","male"
"1910","ECB5SE13EC-Z17","38606","901",25,0.12,4.66666666666667,0,"ma","8","male"
"1911","ECB5SE13EC-Z17","38606","902",25,0.12,4.33333333333333,0,"ma","8","male"
"1912","ECB5SE13EC-Z17","38606","903",25,0.12,4,0,"ma","8","male"
"1913","ECB5SE13EC-Z17","38606","904",25,0.12,4,0,"ma","8","male"
"1914","ECB5SE13EC-Z17","38606","905",25,0.12,4.33333333333333,0,"ma","8","male"
"1915","ECB5SE13EC-Z17","38606","906",25,0.12,4.66666666666667,0,"ma","8","male"
"1916","ECB5SE13EC-Z17","38606","907",25,0.08,4,0,"ma","8","male"
"1917","ECB5SE13EC-Z17","38606","908",25,0.08,4,0,"ma","8","male"
"1918","ECB5SE17EC-Z17","38635","901",24,0.291666666666667,4.71428571428571,0.148148148148148,"dr","8","male"
"1919","ECB5SE17EC-Z17","38635","902",24,0.291666666666667,4.42857142857143,0.148148148148148,"dr","8","male"
"1920","ECB5SE17EC-Z17","38635","904",24,0.25,4.66666666666667,0.148148148148148,"dr","8","male"
"1921","ECB5SE17EC-Z17","38635","906",24,0.291666666666667,4.85714285714286,0.148148148148148,"dr","8","male"
"1922","ECB5SE17EC-Z17","38635","908",24,0.291666666666667,4.71428571428571,0.148148148148148,"dr","8","male"
"1923","ECB5SP01-PDW","50769","901",20,0.2,4.75,0.05,"dr","6","male"
"1924","ECB5SP01-PDW","50769","902",20,0.2,4.25,0.05,"dr","6","male"
"1925","ECB5SP01-PDW","50769","903",20,0.2,4.5,0.05,"dr","6","male"
"1926","ECB5SP01-PDW","50769","905",20,0.2,4.75,0.05,"dr","6","male"
"1927","ECB5SP01-PDW","50769","907",20,0.2,4.5,0.05,"dr","6","male"
"1928","ECB5SP01-PDW","50769","908",20,0.2,4.75,0.05,"dr","6","male"
"1929","ECB5SP01EC-Z20","38379","901",29,0.172413793103448,4.2,0.0677966101694915,"dr","8","female"
"1930","ECB5SP01EC-Z20","38379","902",29,0.172413793103448,3.8,0.0677966101694915,"dr","8","female"
"1931","ECB5SP01EC-Z20","38379","903",29,0.172413793103448,3.8,0.0677966101694915,"dr","8","female"
"1932","ECB5SP01EC-Z20","38379","904",29,0.172413793103448,3.6,0.0677966101694915,"dr","8","female"
"1933","ECB5SP01EC-Z20","38379","908",29,0.172413793103448,3.6,0.0677966101694915,"dr","8","female"
"1934","ECB5SP01EC-Z20","38379","909",29,0.172413793103448,4,0.0677966101694915,"dr","8","female"
"1935","ECB5SP03EC-Z20-w","3485","902",29,0.137931034482759,3.25,0,"dr","11","female"
"1936","ECB5SP03EC-Z20-w","3485","904",29,0.137931034482759,3.75,0,"dr","11","female"
"1937","ECB5SP03EC-Z20-w","3485","905",29,0.137931034482759,3,0,"dr","11","female"
"1938","ECB5SP03EC-Z20-w","3485","906",29,0.137931034482759,4.25,0,"dr","11","female"
"1939","ECB5SP03EC-Z20-w","3485","907",29,0.137931034482759,3.5,0,"dr","11","female"
"1940","ECB5SP04EC-Z20","3684","901",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1941","ECB5SP04EC-Z20","3684","903",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1942","ECB5SP04EC-Z20","3684","906",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1943","ECB5SP04EC-Z20","3684","907",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1944","ECB5SP04EC-Z20","3684","908",29,0.103448275862069,4,0,"dr","11","male"
"1945","ECB5SP04EC-Z20","3684","909",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1946","ECB5SP05EC-Z20","3684","901",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1947","ECB5SP05EC-Z20","3684","902",29,0.103448275862069,4,0,"dr","11","male"
"1948","ECB5SP05EC-Z20","3684","903",29,0.103448275862069,4,0,"dr","11","male"
"1949","ECB5SP05EC-Z20","3684","904",29,0.103448275862069,4.33333333333333,0,"dr","11","male"
"1950","ECB5SP05EC-Z20","3684","906",29,0.103448275862069,4,0,"dr","11","male"
"1951","ECB5SP05EC-Z20","3684","909",29,0.0689655172413793,4,0,"dr","11","male"
"1952","ECB5SP11EC-Z17","38588","901",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1953","ECB5SP11EC-Z17","38588","902",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1954","ECB5SP11EC-Z17","38588","903",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1955","ECB5SP11EC-Z17","38588","904",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1956","ECB5SP11EC-Z17","38588","905",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1957","ECB5SP11EC-Z17","38588","906",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1958","ECB5SP11EC-Z17","38588","907",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1959","ECB5SP11EC-Z17","38588","908",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1960","ECB5SP11EC-Z17","38588","909",29,0.103448275862069,4.33333333333333,0,"dr","8","male"
"1961","ECB5SP11EC-Z17","38606","901",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1962","ECB5SP11EC-Z17","38606","902",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1963","ECB5SP11EC-Z17","38606","904",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1964","ECB5SP11EC-Z17","38606","906",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1965","ECB5SP11EC-Z17","38606","907",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1966","ECB5SP11EC-Z17","38606","908",29,0.103448275862069,4.33333333333333,0,"ma","8","male"
"1967","ECB5SP14EC-Z17","38635","901",29,0.344827586206897,4.7,0.0689655172413793,"dr","8","male"
"1968","ECB5SP14EC-Z17","38635","902",29,0.344827586206897,4.2,0.0689655172413793,"dr","8","male"
"1969","ECB5SP14EC-Z17","38635","903",29,0.344827586206897,4.4,0.0689655172413793,"dr","8","male"
"1970","ECB5SP14EC-Z17","38635","905",29,0.344827586206897,4.6,0.0689655172413793,"dr","8","male"
"1971","ECB5SP14EC-Z17","38635","906",29,0.344827586206897,4.3,0.0689655172413793,"dr","8","male"
"1972","ECB5SP14EC-Z17","38635","907",29,0.310344827586207,4.44444444444444,0.0689655172413793,"dr","8","male"
"1973","ECB5SP14EC-Z17","38635","908",29,0.344827586206897,4.6,0.0689655172413793,"dr","8","male"
"1974","ECB5SP14EC-Z17","38635","909",29,0.344827586206897,4.4,0.0689655172413793,"dr","8","male"
"1975","FAB1NP-SJO-A","3503","901",35,0.114285714285714,5,0.147540983606557,"ma","11","female"
"1976","FAB1NP-SJO-A","3503","902",35,0.114285714285714,4.25,0.147540983606557,"ma","11","female"
"1977","FAB1NP-SJO-A","3503","903",35,0.114285714285714,3.75,0.147540983606557,"ma","11","female"
"1978","FAB1NP-SJO-A","3503","904",35,0.114285714285714,4.5,0.147540983606557,"ma","11","female"
"1979","FAB1NP-SJO-A","3503","905",35,0.114285714285714,4.25,0.147540983606557,"ma","11","female"
"1980","FAB1NP-SJO-A","3503","906",35,0.114285714285714,5,0.147540983606557,"ma","11","female"
"1981","FAB1NP-SJO-A","3503","907",35,0.114285714285714,4.5,0.147540983606557,"ma","11","female"
"1982","FAB1NP-SJO-A","3503","908",35,0.114285714285714,4.25,0.147540983606557,"ma","11","female"
"1983","FAB1NP-SJO-A","3503","909",35,0.114285714285714,4.5,0.147540983606557,"ma","11","female"
"1984","FAB1NP-SJO-A","3614","901",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1985","FAB1NP-SJO-A","3614","902",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1986","FAB1NP-SJO-A","3614","903",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1987","FAB1NP-SJO-A","3614","904",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1988","FAB1NP-SJO-A","3614","905",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1989","FAB1NP-SJO-A","3614","906",17,0.176470588235294,3.66666666666667,0.147540983606557,"ma","11","male"
"1990","FAB1NP-SJO-A","3614","907",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1991","FAB1NP-SJO-A","3614","908",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1992","FAB1NP-SJO-A","3614","909",17,0.235294117647059,4,0.147540983606557,"ma","11","male"
"1993","FAB1NP-SJO-A","37035","901",39,0.153846153846154,5,0.147540983606557,"ma","10","male"
"1994","FAB1NP-SJO-A","37035","903",39,0.153846153846154,4.16666666666667,0.147540983606557,"ma","10","male"
"1995","FAB1NP-SJO-A","37035","904",39,0.153846153846154,4.66666666666667,0.147540983606557,"ma","10","male"
"1996","FAB1NP-SJO-A","37035","905",39,0.153846153846154,4.5,0.147540983606557,"ma","10","male"
"1997","FAB1NP-SJO-A","37035","906",39,0.153846153846154,5,0.147540983606557,"ma","10","male"
"1998","FAB1NP-SJO-A","37035","907",39,0.153846153846154,5,0.147540983606557,"ma","10","male"
"1999","FAB1NP-SJO-A","37035","909",39,0.153846153846154,4.83333333333333,0.147540983606557,"ma","10","male"
"2000","FAB1NP-SJO-A","50775","902",25,0.12,4.66666666666667,0.147540983606557,"ma","6","female"
"2001","FAB1NP-SJO-A","50775","903",25,0.12,4,0.147540983606557,"ma","6","female"
"2002","FAB1NP-SJO-A","50775","904",25,0.12,4.66666666666667,0.147540983606557,"ma","6","female"
"2003","FAB1NP-SJO-A","50775","907",25,0.12,4,0.147540983606557,"ma","6","female"
"2004","FAB1NP-SJO-A","50775","909",25,0.12,5,0.147540983606557,"ma","6","female"
"2005","FAB1NP000/ep","59056","901",107,0.0560747663551402,5,0.144230769230769,"dr","3","male"
"2006","FAB1NP000/ep","59056","902",107,0.0467289719626168,4.8,0.144230769230769,"dr","3","male"
"2007","FAB1NP000/ep","59056","903",107,0.0560747663551402,4.66666666666667,0.144230769230769,"dr","3","male"
"2008","FAB1NP000/ep","59056","906",107,0.0560747663551402,4.33333333333333,0.144230769230769,"dr","3","male"
"2009","FAB1NP000/ep","59056","907",107,0.0467289719626168,4.6,0.144230769230769,"dr","3","male"
"2010","FAB1NP000/ep","59056","908",107,0.0560747663551402,5,0.144230769230769,"dr","3","male"
"2011","FAB1NP001/ep","37297","901",110,0.127272727272727,4.71428571428571,0.232456140350877,"dr","9","female"
"2012","FAB1NP001/ep","37297","902",110,0.127272727272727,3.28571428571429,0.232456140350877,"dr","9","female"
"2013","FAB1NP001/ep","37297","903",110,0.127272727272727,3.78571428571429,0.232456140350877,"dr","9","female"
"2014","FAB1NP001/ep","37297","905",110,0.127272727272727,3.5,0.232456140350877,"dr","9","female"
"2015","FAB1NP001/ep","37297","906",110,0.118181818181818,4.76923076923077,0.232456140350877,"dr","9","female"
"2016","FAB1NP001/ep","37297","907",110,0.118181818181818,3.92307692307692,0.232456140350877,"dr","9","female"
"2017","FAB1NP001/ep","37297","908",110,0.127272727272727,3.07142857142857,0.232456140350877,"dr","9","female"
"2018","FAB1NP002/ep","40937","901",108,0.101851851851852,5,0.157407407407407,"ma","7","female"
"2019","FAB1NP002/ep","40937","902",108,0.101851851851852,4.81818181818182,0.157407407407407,"ma","7","female"
"2020","FAB1NP002/ep","40937","903",108,0.101851851851852,4.72727272727273,0.157407407407407,"ma","7","female"
"2021","FAB1NP002/ep","40937","904",108,0.101851851851852,4.72727272727273,0.157407407407407,"ma","7","female"
"2022","FAB1NP002/ep","40937","906",108,0.0925925925925926,4.7,0.157407407407407,"ma","7","female"
"2023","FAB1NP002/ep","40937","907",108,0.101851851851852,4.81818181818182,0.157407407407407,"ma","7","female"
"2024","FAB1NP002/ep","40937","908",108,0.101851851851852,4.81818181818182,0.157407407407407,"ma","7","female"
"2025","FAB1NP002/ep","40937","909",108,0.101851851851852,4.81818181818182,0.157407407407407,"ma","7","female"
"2026","FAB1NP003/ep","3684","901",105,0.0666666666666667,5,0,"dr","11","male"
"2027","FAB1NP003/ep","3684","902",105,0.0666666666666667,4.71428571428571,0,"dr","11","male"
"2028","FAB1NP003/ep","3684","904",105,0.0666666666666667,4.71428571428571,0,"dr","11","male"
"2029","FAB1NP003/ep","3684","905",105,0.0666666666666667,4.71428571428571,0,"dr","11","male"
"2030","FAB1NP003/ep","3684","906",105,0.0571428571428571,4.83333333333333,0,"dr","11","male"
"2031","FAB1NP003/ep","3684","907",105,0.0666666666666667,4.57142857142857,0,"dr","11","male"
"2032","FAB1NP003/ep","3684","909",105,0.0666666666666667,4.85714285714286,0,"dr","11","male"
"2033","FAB1NP004/ep","3487","901",106,0.0566037735849057,5,0,"dr","11","male"
"2034","FAB1NP004/ep","3487","902",106,0.0566037735849057,4.66666666666667,0,"dr","11","male"
"2035","FAB1NP004/ep","3487","903",106,0.0566037735849057,4.66666666666667,0,"dr","11","male"
"2036","FAB1NP004/ep","3487","905",106,0.0471698113207547,4.6,0,"dr","11","male"
"2037","FAB1NP004/ep","3487","906",106,0.0566037735849057,4.66666666666667,0,"dr","11","male"
"2038","FAB1NP004/ep","3487","907",106,0.0471698113207547,4.6,0,"dr","11","male"
"2039","FAB1NP004/ep","3487","908",106,0.0566037735849057,4.66666666666667,0,"dr","11","male"
"2040","FAB1NP01FA-Z20-w","59056","902",126,0.0952380952380952,4.25,0.09375,"dr","3","male"
"2041","FAB1NP01FA-Z20-w","59056","903",126,0.0952380952380952,4.25,0.09375,"dr","3","male"
"2042","FAB1NP01FA-Z20-w","59056","904",126,0.0952380952380952,4.41666666666667,0.09375,"dr","3","male"
"2043","FAB1NP01FA-Z20-w","59056","905",126,0.0952380952380952,4.08333333333333,0.09375,"dr","3","male"
"2044","FAB1NP01FA-Z20-w","59056","906",126,0.0873015873015873,4.36363636363636,0.09375,"dr","3","male"
"2045","FAB1NP01FA-Z20-w","59056","907",126,0.0952380952380952,4.25,0.09375,"dr","3","male"
"2046","FAB1NP01FA-Z20-w","59056","908",126,0.0952380952380952,4.25,0.09375,"dr","3","male"
"2047","FAB1NP01FA-Z20-w","59056","909",126,0.0952380952380952,4,0.09375,"dr","3","male"
"2048","FAB1NP02FA-Z20-w","38588","901",126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr","8","male"
"2049","FAB1NP02FA-Z20-w","38588","903",126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr","8","male"
"2050","FAB1NP02FA-Z20-w","38588","904",126,0.174603174603175,4.72727272727273,0.0655737704918033,"dr","8","male"
"2051","FAB1NP02FA-Z20-w","38588","905",126,0.174603174603175,5,0.0655737704918033,"dr","8","male"
"2052","FAB1NP02FA-Z20-w","38588","908",126,0.174603174603175,4.95454545454545,0.0655737704918033,"dr","8","male"
"2053","FAB1NP02FA-Z20-w","38588","909",126,0.174603174603175,5,0.0655737704918033,"dr","8","male"
"2054","FAB1NP03EC-Z20-w","3577","901",126,0.0714285714285714,4.88888888888889,0.179389312977099,"dr","11","male"
"2055","FAB1NP03EC-Z20-w","3577","902",126,0.0714285714285714,3.88888888888889,0.179389312977099,"dr","11","male"
"2056","FAB1NP03EC-Z20-w","3577","903",126,0.0714285714285714,4.44444444444444,0.179389312977099,"dr","11","male"
"2057","FAB1NP03EC-Z20-w","3577","904",126,0.0714285714285714,4.77777777777778,0.179389312977099,"dr","11","male"
"2058","FAB1NP03EC-Z20-w","3577","905",126,0.0714285714285714,3.77777777777778,0.179389312977099,"dr","11","male"
"2059","FAB1NP03EC-Z20-w","3577","906",126,0.0634920634920635,4.375,0.179389312977099,"dr","11","male"
"2060","FAB1NP03EC-Z20-w","3577","908",126,0.0714285714285714,4.11111111111111,0.179389312977099,"dr","11","male"
"2061","FAB1NP03EC-Z20-w","3577","909",126,0.0634920634920635,4.625,0.179389312977099,"dr","11","male"
"2062","FAB1NP03EC-Z20-w","104362","902",126,0.0634920634920635,4.5,0.179389312977099,"dr","1","female"
"2063","FAB1NP03EC-Z20-w","104362","903",126,0.0634920634920635,4.375,0.179389312977099,"dr","1","female"
"2064","FAB1NP03EC-Z20-w","104362","904",126,0.0634920634920635,4.625,0.179389312977099,"dr","1","female"
"2065","FAB1NP03EC-Z20-w","104362","905",126,0.0634920634920635,4.125,0.179389312977099,"dr","1","female"
"2066","FAB1NP03EC-Z20-w","104362","906",126,0.0476190476190476,4.66666666666667,0.179389312977099,"dr","1","female"
"2067","FAB1NP03EC-Z20-w","104362","909",126,0.0634920634920635,4.75,0.179389312977099,"dr","1","female"
"2068","FAB1NP04FA-Z20-w","51355","901",139,0.0719424460431655,5,0.124137931034483,"dr","5","female"
"2069","FAB1NP04FA-Z20-w","51355","902",139,0.0719424460431655,4.4,0.124137931034483,"dr","5","female"
"2070","FAB1NP04FA-Z20-w","51355","903",139,0.0719424460431655,4.7,0.124137931034483,"dr","5","female"
"2071","FAB1NP04FA-Z20-w","51355","904",139,0.0719424460431655,4.8,0.124137931034483,"dr","5","female"
"2072","FAB1NP04FA-Z20-w","51355","905",139,0.0719424460431655,4.4,0.124137931034483,"dr","5","female"
"2073","FAB1NP04FA-Z20-w","51355","906",139,0.0719424460431655,4.9,0.124137931034483,"dr","5","female"
"2074","FAB1NP04FA-Z20-w","51355","907",139,0.0719424460431655,4.5,0.124137931034483,"dr","5","female"
"2075","FAB1NP04FA-Z20-w","51355","909",139,0.0719424460431655,5,0.124137931034483,"dr","5","female"
"2076","FAB1NP05MN-Z20-w","54597","901",128,0.1015625,4.84615384615385,0.00862068965517241,"dr","4","female"
"2077","FAB1NP05MN-Z20-w","54597","902",128,0.09375,4.66666666666667,0.00862068965517241,"dr","4","female"
"2078","FAB1NP05MN-Z20-w","54597","909",128,0.09375,4.66666666666667,0.00862068965517241,"dr","4","female"
"2079","FAB1SE-SJO-P","8416","901",16,0.375,4.5,0.0625,"no_dgr","2","female"
"2080","FAB1SE-SJO-P","8416","902",16,0.375,4.83333333333333,0.0625,"no_dgr","2","female"
"2081","FAB1SE-SJO-P","8416","903",16,0.375,4.66666666666667,0.0625,"no_dgr","2","female"
"2082","FAB1SE-SJO-P","8416","904",16,0.375,4.66666666666667,0.0625,"no_dgr","2","female"
"2083","FAB1SE-SJO-P","8416","905",16,0.375,4.5,0.0625,"no_dgr","2","female"
"2084","FAB1SE-SJO-P","8416","907",16,0.375,4.66666666666667,0.0625,"no_dgr","2","female"
"2085","FAB1SE-SJO-P","8416","908",16,0.375,4.66666666666667,0.0625,"no_dgr","2","female"
"2086","FAB1SE01FA-Z20-w","59056","902",69,0.0289855072463768,4.5,0.278481012658228,"dr","3","male"
"2087","FAB1SE01FA-Z20-w","59056","903",69,0.0434782608695652,4.33333333333333,0.278481012658228,"dr","3","male"
"2088","FAB1SE01FA-Z20-w","59056","904",69,0.0434782608695652,4.66666666666667,0.278481012658228,"dr","3","male"
"2089","FAB1SE01FA-Z20-w","59056","906",69,0.0434782608695652,3.66666666666667,0.278481012658228,"dr","3","male"
"2090","FAB1SE01FA-Z20-w","59056","907",69,0.0434782608695652,2.66666666666667,0.278481012658228,"dr","3","male"
"2091","FAB1SE01FA-Z20-w","59056","908",69,0.0289855072463768,4,0.278481012658228,"dr","3","male"
"2092","FAB1SE02FA-Z20-w","38606","903",68,0.0735294117647059,3.8,0,"ma","8","male"
"2093","FAB1SE02FA-Z20-w","38606","905",68,0.0735294117647059,3,0,"ma","8","male"
"2094","FAB1SE02FA-Z20-w","38606","907",68,0.0588235294117647,4.5,0,"ma","8","male"
"2095","FAB1SE02FA-Z20-w","38606","908",68,0.0588235294117647,4,0,"ma","8","male"
"2096","FAB1SE03FA-Z20-w","50743","901",66,0.0606060606060606,5,0.0769230769230769,"dr","6","male"
"2097","FAB1SE03FA-Z20-w","50743","902",66,0.0606060606060606,4,0.0769230769230769,"dr","6","male"
"2098","FAB1SE03FA-Z20-w","50743","904",66,0.0606060606060606,4.25,0.0769230769230769,"dr","6","male"
"2099","FAB1SE03FA-Z20-w","50743","905",66,0.0606060606060606,4,0.0769230769230769,"dr","6","male"
"2100","FAB1SE03FA-Z20-w","50743","906",66,0.0606060606060606,4,0.0769230769230769,"dr","6","male"
"2101","FAB1SE03FA-Z20-w","50743","909",66,0.0606060606060606,4.5,0.0769230769230769,"dr","6","male"
"2102","FAB1SE04FA-Z20-w","51355","902",70,0.0857142857142857,3.66666666666667,0.363636363636364,"dr","5","female"
"2103","FAB1SE04FA-Z20-w","51355","903",70,0.0857142857142857,4,0.363636363636364,"dr","5","female"
"2104","FAB1SE04FA-Z20-w","51355","904",70,0.0857142857142857,4.33333333333333,0.363636363636364,"dr","5","female"
"2105","FAB1SE04FA-Z20-w","51355","905",70,0.0857142857142857,3.66666666666667,0.363636363636364,"dr","5","female"
"2106","FAB1SE04FA-Z20-w","51355","906",70,0.0714285714285714,4.2,0.363636363636364,"dr","5","female"
"2107","FAB1SE04FA-Z20-w","51355","907",70,0.0857142857142857,3.83333333333333,0.363636363636364,"dr","5","female"
"2108","FAB1SE04FA-Z20-w","51355","908",70,0.0857142857142857,3.5,0.363636363636364,"dr","5","female"
"2109","FAB1SE04FA-Z20-w","51355","909",70,0.0857142857142857,4,0.363636363636364,"dr","5","female"
"2110","FAB1SE05FA-Z20-w","50733","901",67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma","6","male"
"2111","FAB1SE05FA-Z20-w","50733","902",67,0.0447761194029851,4,0.256410256410256,"ma","6","male"
"2112","FAB1SE05FA-Z20-w","50733","903",67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma","6","male"
"2113","FAB1SE05FA-Z20-w","50733","904",67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma","6","male"
"2114","FAB1SE05FA-Z20-w","50733","906",67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma","6","male"
"2115","FAB1SE05FA-Z20-w","50733","907",67,0.0447761194029851,4.66666666666667,0.256410256410256,"ma","6","male"
"2116","FAB1SE05FA-Z20-w","50733","909",67,0.0447761194029851,4.33333333333333,0.256410256410256,"ma","6","male"
"2117","FAB1SP-SJO-A","37035","901",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2118","FAB1SP-SJO-A","37035","902",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2119","FAB1SP-SJO-A","37035","903",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2120","FAB1SP-SJO-A","37035","906",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2121","FAB1SP-SJO-A","37035","908",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2122","FAB1SP-SJO-A","37035","909",11,0.0909090909090909,5,0.0576923076923077,"ma","10","male"
"2123","FAB1SP-SJO-A","43847","901",10,0.1,1,0.0576923076923077,"ma","6","female"
"2124","FAB1SP-SJO-A","43847","902",10,0.1,1,0.0576923076923077,"ma","6","female"
"2125","FAB1SP-SJO-A","43847","903",10,0.1,1,0.0576923076923077,"ma","6","female"
"2126","FAB1SP-SJO-A","43847","904",10,0.1,1,0.0576923076923077,"ma","6","female"
"2127","FAB1SP-SJO-A","43847","906",10,0.1,1,0.0576923076923077,"ma","6","female"
"2128","FAB1SP-SJO-A","43847","907",10,0.1,1,0.0576923076923077,"ma","6","female"
"2129","FAB1SP-SJO-A","43847","908",10,0.1,1,0.0576923076923077,"ma","6","female"
"2130","FAB1SP-SJO-A","43847","909",10,0.1,1,0.0576923076923077,"ma","6","female"
"2131","FAB1SP01FA-Z20-w","59056","901",71,0.028169014084507,5,0.144736842105263,"dr","3","male"
"2132","FAB1SP01FA-Z20-w","59056","905",71,0.028169014084507,3,0.144736842105263,"dr","3","male"
"2133","FAB1SP01FA-Z20-w","59056","906",71,0.028169014084507,5,0.144736842105263,"dr","3","male"
"2134","FAB1SP01FA-Z20-w","59056","907",71,0.028169014084507,5,0.144736842105263,"dr","3","male"
"2135","FAB1SP01FA-Z20-w","59056","908",71,0.028169014084507,5,0.144736842105263,"dr","3","male"
"2136","FAB1SP01FA-Z20-w","59056","909",71,0.028169014084507,5,0.144736842105263,"dr","3","male"
